,country_code,year,GDP-USD
4109,PYF,2017,5833352692.7995
4110,QAT,2017,161099122225.275
4111,ROU,2017,210147163769.848
4112,RUS,2017,1574199360089.0
4113,SAU,2017,714994694991.651
4114,SEN,2017,20996562943.5979
4115,SGP,2017,343272878686.388
4116,SLE,2017,3719443418.26155
4117,SRB,2017,44179075778.9267
4118,SSD,2017,
4119,SVK,2017,95649966260.9802
4120,SVN,2017,48589100043.0954
4121,SWE,2017,541018749769.097
4122,SWZ,2017,4402969225.92165
4123,SYC,2017,1529773473.31153
4124,SYR,2017,16369724424.2585
4125,TCA,2017,1022365000.0
4126,THA,2017,456356813536.764
4127,TJK,2017,7536403146.65439
4128,TLS,2017,1598208400.0
4129,TTO,2017,24040299977.8745
4130,TUN,2017,42163530590.9462
4131,TUR,2017,858988492853.742
4132,TZA,2017,53274884532.7886
4133,UKR,2017,112090505081.739
4134,URY,2017,65006047680.3225
4135,USA,2017,19477336549000.0
4136,UZB,2017,62081322740.0162
4137,VEN,2017,
4138,VNM,2017,281353605986.903
4139,ZAF,2017,381448814654.62
4140,ABW,2018,3276184357.5419
4141,ALB,2018,15156424015.1977
4142,ARE,2018,427049432149.345
4143,ARG,2018,524819892360.176
4144,ARM,2018,12457940694.7395
4145,ATG,2018,1661529629.62963
4146,AUS,2018,1429733668185.91
4147,AUT,2018,454991174096.102
4148,BEL,2018,543299066998.902
4149,BFA,2018,15890066221.2882
4150,BGR,2018,66370132238.3914
4151,BHR,2018,37802005319.1489
4152,BHS,2018,12653600000.0
4153,BLR,2018,60031173807.7196
4154,BLZ,2018,2292787335.62452
4155,BMU,2018,7225977000.0
4156,BOL,2018,40287647930.5355
4157,BRA,2018,1916933898038.36
4158,BRB,2018,5110250000.0
4159,CAF,2018,2220979146.11241
4160,CHE,2018,725568717468.001
4161,CHL,2018,295857562826.427
4162,CHN,2018,13894907857925.9
4163,CIV,2018,58522477744.5444
4164,COD,2018,47568210009.8172
4165,COL,2018,334198218100.719
4166,CPV,2018,2205099506.99994
4167,CRI,2018,62420164991.5374
4168,CUB,2018,100050036096.123
4169,CYM,2018,5530178440.71376
4170,CYP,2018,25523485042.6265
4171,CZE,2018,249000540729.179
4172,DEU,2018,3974443355019.6
4173,DJI,2018,2913466732.12507
4174,DMA,2018,554770370.37037
4175,DNK,2018,356841216410.068
4176,DOM,2018,85555390139.118
4177,ECU,2018,107562008000.0
4178,EGY,2018,262588632526.73
4179,ESP,2018,1421702715218.04
4180,EST,2018,30624720196.229
4181,FIN,2018,275708001767.843
4182,FJI,2018,5581425324.91185
4183,FRA,2018,2790956878746.66
4184,GAB,2018,16867326401.9626
4185,GBR,2018,2871340347581.79
4186,GEO,2018,17596922469.9152
4187,GHA,2018,67298913752.0241
4188,GIN,2018,11857030367.2441
4189,GMB,2018,1670671327.81651
4190,GNB,2018,1504630233.68158
4191,GRC,2018,212049447242.111
4192,GRL,2018,3055782146.15957
4193,GTM,2018,73328365862.4329
4194,GUM,2018,6056000000.0
4195,HKG,2018,361731070995.726
4196,HND,2018,24067750760.499
4197,HTI,2018,16403864522.0538
4198,HUN,2018,160565642983.587
4199,IDN,2018,1042271532988.63
4200,IND,2018,2702929641707.38
4201,IRL,2018,386693357874.056
4202,IRN,2018,329691934144.504
4203,ISL,2018,26260850582.0687
4204,ISR,2018,376691526553.276
4205,ITA,2018,2091932426266.98
4206,JAM,2018,15730792835.5811
4207,JOR,2018,43370860704.2254
4208,JPN,2018,5040880939324.86
4209,KAZ,2018,179339977690.485
4210,KEN,2018,92202979985.2863
4211,KGZ,2018,8271106235.41552
4212,KHM,2018,24571753583.3935
4213,KIR,2018,196501525.688652
4214,KOR,2018,1725373496825.43
4215,KWT,2018,138202535799.918
4216,LAO,2018,18141651381.3884
4217,LBN,2018,54901519155.5556
4218,LKA,2018,94493871200.7869
4219,LSO,2018,2556247291.99785
4220,LUX,2018,71000359760.4611
4221,MAC,2018,55190661339.7796
4222,MAR,2018,127341147581.818
4223,MDA,2018,11253727815.4762
4224,MDV,2018,5404344159.49959
4225,MEX,2018,1256300182983.65
4226,MLT,2018,15404393365.2073
4227,MMR,2018,67855845007.3168
4228,MNG,2018,13178094720.4986
4229,MUS,2018,14735695930.9727
4230,MWI,2018,9880675785.93057
4231,MYS,2018,358788845712.53
4232,NAM,2018,13682018827.0434
4233,NER,2018,12837307496.8797
4234,NLD,2018,914043438179.607
4235,NOR,2018,439788625883.8
4236,NPL,2018,33111525183.2178
4237,NRU,2018,130995566.30391
4238,NZL,2018,211886686924.483
4239,OMN,2018,91505851755.5267
4240,PAK,2018,356128166704.921
4241,PAN,2018,67294169200.0
4242,PER,2018,222597009739.235
4243,PHL,2018,346841896583.515
4244,POL,2018,588779850758.053
4245,PRK,2018,
4246,PRT,2018,242313116577.967
4247,PYF,2018,6135116253.33452
4248,QAT,2018,183334953818.681
4249,ROU,2018,243316029944.056
4250,RUS,2018,1657328773461.31
4251,SAU,2018,846583791842.629
4252,SEN,2018,23116701556.1381
4253,SGP,2018,376869492498.009
4254,SLE,2018,4085114387.55605
4255,SRB,2018,50640662859.4987
4256,SSD,2018,
4257,SVK,2018,106137924015.593
4258,SVN,2018,54177882425.8431
4259,SWE,2018,555455371487.089
4260,SWZ,2018,4666598024.18411
4261,SYC,2018,1588050311.16454
4262,SYR,2018,21496337948.9175
4263,TCA,2018,1113178000.0
4264,THA,2018,506754208404.485
4265,TJK,2018,7765000282.26569
4266,TLS,2018,1566157200.0
4267,TTO,2018,24569079488.3913
4268,TUN,2018,42686580020.8322
4269,TUR,2018,778972199727.859
4270,TZA,2018,57003712892.0858
4271,UKR,2018,130891088293.55
4272,URY,2018,65203071817.9812
4273,USA,2018,20533057312000.0
4274,UZB,2018,52870108217.2949
4275,VEN,2018,
4276,VNM,2018,310106478394.659
4277,ZAF,2018,405260723892.868
4278,ABW,2019,3395798882.68156
4279,ALB,2019,15401826127.2539
4280,ARE,2019,417989721734.494
4281,ARG,2019,447754683615.225
4282,ARM,2019,13619290539.2116
4283,ATG,2019,1725351851.85185
4284,AUS,2019,1394671325960.57
4285,AUT,2019,444596155845.254
4286,BEL,2019,535865804349.803
4287,BFA,2019,16032813501.6639
4288,BGR,2019,68881010245.5498
4289,BHR,2019,38653318085.1064
4290,BHS,2019,13058700000.0
4291,BLR,2019,64410122847.3508
4292,BLZ,2019,2386792476.10637
4293,BMU,2019,7423465000.0
4294,BOL,2019,40895322850.9407
4295,BRA,2019,1873288205186.45
4296,BRB,2019,5341100000.0
4297,CAF,2019,2221301351.43918
4298,CHE,2019,721369112726.724
4299,CHL,2019,278598887622.96
4300,CHN,2019,14279968506242.8
4301,CIV,2019,59898479821.2323
4302,COD,2019,51775829877.2088
4303,COL,2019,323031701210.765
4304,CPV,2019,2252177124.32402
4305,CRI,2019,64417670521.1842
4306,CUB,2019,103427600000.0
4307,CYM,2019,5941896607.58643
4308,CYP,2019,25947027570.4262
4309,CZE,2019,252548179964.897
4310,DEU,2019,3889177589254.9
4311,DJI,2019,3088853638.56832
4312,DMA,2019,611537037.037037
4313,DNK,2019,346498737961.635
4314,DOM,2019,88941372558.2397
4315,ECU,2019,108108009000.0
4316,EGY,2019,318678815489.749
4317,ESP,2019,1394320055129.41
4318,EST,2019,31081901909.2156
4319,FIN,2019,268514916972.549
4320,FJI,2019,5444407214.31758
4321,FRA,2019,2728870246705.88
4322,GAB,2019,16874405465.391
4323,GBR,2019,2851407164907.81
4324,GEO,2019,17470436258.5131
4325,GHA,2019,68337974418.3315
4326,GIN,2019,13442861496.4128
4327,GMB,2019,1813609692.49994
4328,GNB,2019,1439638410.99683
4329,GRC,2019,205252760889.364
4330,GRL,2019,2997309971.87623
4331,GTM,2019,77172317258.6478
4332,GUM,2019,6366000000.0
4333,HKG,2019,363074545072.389
4334,HND,2019,25089937021.5418
4335,HTI,2019,15016090929.5125
4336,HUN,2019,164020460331.659
4337,IDN,2019,1119099871350.2
4338,IND,2019,2835606256616.03
4339,IRL,2019,398933010007.356
4340,IRN,2019,283649531542.631
4341,ISL,2019,24681343649.2952
4342,ISR,2019,402470513619.148
4343,ITA,2019,2011302198827.45
4344,JAM,2019,15830766570.7266
4345,JOR,2019,44502816901.4085
4346,JPN,2019,5117993853016.51
4347,KAZ,2019,181667184854.501
4348,KEN,2019,100378436207.371
4349,KGZ,2019,9371275264.36735
4350,KHM,2019,27089390032.798
4351,KIR,2019,175181629.286475
4352,KOR,2019,1651422932447.77
4353,KWT,2019,136191825724.364
4354,LAO,2019,18740559554.1632
4355,LBN,2019,51605959131.2741
4356,LKA,2019,89014978344.1404
4357,LSO,2019,2361966946.29803
4358,LUX,2019,69890505323.5842
4359,MAC,2019,55082293844.1008
4360,MAR,2019,128920266409.458
4361,MDA,2019,11735774634.4239
4362,MDV,2019,5726094797.67486
4363,MEX,2019,1305212479961.59
4364,MLT,2019,15992378640.0553
4365,MMR,2019,75072038085.8542
4366,MNG,2019,14206359017.5143
4367,MUS,2019,14436346979.6355
4368,MWI,2019,11025371147.1876
4369,MYS,2019,365177721021.516
4370,NAM,2019,12541928102.7657
4371,NER,2019,12889555561.304
4372,NLD,2019,910194347568.626
4373,NOR,2019,408742840909.091
4374,NPL,2019,34186180695.9969
4375,NRU,2019,125160115.547819
4376,NZL,2019,213091987153.092
4377,OMN,2019,88060858257.4772
4378,PAK,2019,320909472770.669
4379,PAN,2019,69721787500.0
4380,PER,2019,228325821196.153
4381,PHL,2019,376823402244.928
4382,POL,2019,596058473058.766
4383,PRK,2019,
4384,PRT,2019,239986922638.902
4385,PYF,2019,6022276196.13871
4386,QAT,2019,176371267689.082
4387,ROU,2019,251017797625.017
4388,RUS,2019,1693115002708.32
4389,SAU,2019,838564705295.139
4390,SEN,2019,23403995992.1354
4391,SGP,2019,376837580397.579
4392,SLE,2019,4076578698.79107
4393,SRB,2019,51514242938.6734
4394,SSD,2019,
4395,SVK,2019,105711680180.565
4396,SVN,2019,54386654313.9685
4397,SWE,2019,533879529188.454
4398,SWZ,2019,4466214591.14854
4399,SYC,2019,1645090567.04612
4400,SYR,2019,22600896342.9399
4401,TCA,2019,1197415000.0
4402,THA,2019,543976691793.886
4403,TJK,2019,8300813889.60795
4404,TLS,2019,2027034000.0
4405,TTO,2019,23775754304.6652
4406,TUN,2019,41905540184.424
4407,TUR,2019,761005946788.221
4408,TZA,2019,61026731925.9213
4409,UKR,2019,153883047509.577
4410,URY,2019,62048585618.505
4411,USA,2019,21380976119000.0
4412,UZB,2019,60283503705.3907
4413,VEN,2019,
4414,VNM,2019,334365270496.667
4415,ZAF,2019,389330032221.07
4416,ABW,2020,2558906303.88098
4417,ALB,2020,15162734205.2462
4418,ARE,2020,349473015336.939
4419,ARG,2020,385740508436.965
4420,ARM,2020,12641698583.2152
4421,ATG,2020,1410796296.2963
4422,AUS,2020,1330381544909.3
4423,AUT,2020,435049316955.737
4424,BEL,2020,526264230147.394
4425,BFA,2020,17725010530.7894
4426,BGR,2020,70368758395.141
4427,BHR,2020,34621807712.766
4428,BHS,2020,9754600000.0
4429,BLR,2020,61371755326.2351
4430,BLZ,2020,2047727810.06777
4431,BMU,2020,6887147000.0
4432,BOL,2020,36629843806.0781
4433,BRA,2020,1476107231194.11
4434,BRB,2020,4738800000.0
4435,CAF,2020,2326720900.38047
4436,CHE,2020,741999406005.627
4437,CHL,2020,254258196269.735
4438,CHN,2020,14687744162801.0
4439,CIV,2020,62982768371.6208
4440,COD,2020,48716961860.1325
4441,COL,2020,270150956772.57
4442,CPV,2020,1821565613.68613
4443,CRI,2020,62395610760.3912
4444,CUB,2020,107351800000.0
4445,CYM,2020,5647224988.89996
4446,CYP,2020,25227201184.2295
4447,CZE,2020,245974558654.043
4448,DEU,2020,3887727161914.41
4449,DJI,2020,3185150981.03207
4450,DMA,2020,504214814.814815
4451,DNK,2020,354762748338.661
4452,DOM,2020,78844656298.1776
4453,ECU,2020,99291124000.0
4454,EGY,2020,383817841547.099
4455,ESP,2020,1278128867875.49
4456,EST,2020,31370395572.7658
4457,FIN,2020,271886077382.102
4458,FJI,2020,4432466237.09588
4459,FRA,2020,2647418691598.45
4460,GAB,2020,15314577154.8076
4461,GBR,2020,2697806592293.86
4462,GEO,2020,15842922532.7202
4463,GHA,2020,70043095503.6675
4464,GIN,2020,14177835841.3923
4465,GMB,2020,1812170891.19069
4466,GNB,2020,1431758231.68522
4467,GRC,2020,188480337285.605
4468,GRL,2020,3082884653.2456
4469,GTM,2020,77715183063.2054
4470,GUM,2020,5886000000.0
4471,HKG,2020,344943149590.058
4472,HND,2020,23827859226.8834
4473,HTI,2020,14508222518.3018
4474,HUN,2020,157227094449.074
4475,IDN,2020,1059054842698.48
4476,IND,2020,2671595405986.86
4477,IRL,2020,428608687830.239
4478,IRN,2020,239735486745.704
4479,ISL,2020,21565767851.144
4480,ISR,2020,413267669231.522
4481,ITA,2020,1897461635591.91
4482,JAM,2020,13812421803.4084
4483,JOR,2020,43700383098.5916
4484,JPN,2020,5048789595589.43
4485,KAZ,2020,171082365861.423
4486,KEN,2020,100657505750.545
4487,KGZ,2020,8270468614.24051
4488,KHM,2020,25872797891.7664
4489,KIR,2020,177553274.584763
4490,KOR,2020,1644312831906.17
4491,KWT,2020,105948807280.731
4492,LAO,2020,18981800705.0794
4493,LBN,2020,31712128253.7961
4494,LKA,2020,84440516486.1099
4495,LSO,2020,2067813018.99465
4496,LUX,2020,73699366700.2134
4497,MAC,2020,25343525935.8358
4498,MAR,2020,121353645057.144
4499,MDA,2020,11531967881.0624
4500,MDV,2020,3712604580.32081
4501,MEX,2020,1120741118380.27
4502,MLT,2020,15252609039.0749
4503,MMR,2020,79045695084.5069
4504,MNG,2020,13312981429.0891
4505,MUS,2020,11408106446.3144
4506,MWI,2020,12056108778.3125
4507,MYS,2020,337456163961.211
4508,NAM,2020,10583748541.5258
4509,NER,2020,13744653102.9945
4510,NLD,2020,909793466661.481
4511,NOR,2020,367633418886.627
4512,NPL,2020,33433659223.6349
4513,NRU,2020,124685688.161094
4514,NZL,2020,212569779569.519
4515,OMN,2020,75909397659.2978
4516,PAK,2020,300425609817.981
4517,PAN,2020,57086836900.0
4518,PER,2020,201947615138.567
4519,PHL,2020,361751145451.597
4520,POL,2020,599442783598.064
4521,PRK,2020,
4522,PRT,2020,229031860520.777
4523,PYF,2020,5792545870.80614
4524,QAT,2020,144411363345.27
4525,ROU,2020,251362514349.697
4526,RUS,2020,1493075894362.14
4527,SAU,2020,734271183944.989
4528,SEN,2020,24530513037.7518
4529,SGP,2020,348392090695.217
4530,SLE,2020,4062906265.7332
4531,SRB,2020,53356484591.4378
4532,SSD,2020,
4533,SVK,2020,106731482855.496
4534,SVN,2020,53734526854.2289
4535,SWE,2020,547054174235.876
4536,SWZ,2020,3982236692.55236
4537,SYC,2020,1183515314.03478
4538,SYR,2020,11156757922.0385
4539,TCA,2020,924583000.0
4540,THA,2020,500457264955.763
4541,TJK,2020,8133963813.07025
4542,TLS,2020,2162619200.0
4543,TTO,2020,20807571314.3043
4544,TUN,2020,42538289933.2162
4545,TUR,2020,720338498174.744
4546,TZA,2020,66068737786.0639
4547,UKR,2020,156617722013.342
4548,URY,2020,53666908053.7655
4549,USA,2020,21060473613000.0
4550,UZB,2020,60224701296.7885
4551,VEN,2020,
4552,VNM,2020,346615738537.796
4553,ZAF,2020,338291396025.956
4554,ABW,2021,3103184101.51354
4555,ALB,2021,17930565118.8176
4556,ARE,2021,415178792769.884
4557,ARG,2021,487902572164.348
4558,ARM,2021,13878908628.9378
4559,ATG,2021,1601366666.66667
4560,AUS,2021,1559033756285.13
4561,AUT,2021,479295362747.047
4562,BEL,2021,600748812601.541
4563,BFA,2021,19642668879.7694
4564,BGR,2021,84041493015.6618
4565,BHR,2021,39288670212.766
4566,BHS,2021,11527600000.0
4567,BLR,2021,69673747131.87
4568,BLZ,2021,2424575179.3783
4569,BMU,2021,7127200000.0
4570,BOL,2021,40406111695.179
4571,BRA,2021,1649622821885.14
4572,BRB,2021,4923100000.0
4573,CAF,2021,2516498412.46384
4574,CHE,2021,813408787222.499
4575,CHL,2021,316581155648.871
4576,CHN,2021,17820459508852.2
4577,CIV,2021,71811075955.078
4578,COD,2021,55328482783.5393
4579,COL,2021,318511813576.97
4580,CPV,2021,1997866378.77119
4581,CRI,2021,64960725734.2362
4582,CUB,2021,545217900000.0
4583,CYM,2021,6028373513.49405
4584,CYP,2021,29482917678.8954
4585,CZE,2021,281791218507.1
4586,DEU,2021,4278503934689.85
4587,DJI,2021,3385825228.86997
4588,DMA,2021,555266666.666667
4589,DNK,2021,405687998852.691
4590,DOM,2021,94243425938.3647
4591,ECU,2021,106165866000.0
4592,EGY,2021,424671765455.704
4593,ESP,2021,1445651653604.63
4594,EST,2021,37191166151.98
4595,FIN,2021,296776746825.577
4596,FJI,2021,4305031630.81808
4597,FRA,2021,2959355819170.5
4598,GAB,2021,20217946922.4528
4599,GBR,2021,3141506156618.7
4600,GEO,2021,18629365612.096
4601,GHA,2021,79524421861.2743
4602,GIN,2021,16091817842.1318
4603,GMB,2021,2038414968.60683
4604,GNB,2021,1638517606.89496
4605,GRC,2021,214667807441.202
4606,GRL,2021,3235809504.29871
4607,GTM,2021,86053083476.0294
4608,GUM,2021,6123000000.0
4609,HKG,2021,368911387845.418
4610,HND,2021,28488721680.8502
4611,HTI,2021,20877414952.6375
4612,HUN,2021,182090041757.269
4613,IDN,2021,1186505455736.54
4614,IND,2021,3150306839142.13
4615,IRL,2021,513391778882.86
4616,IRN,2021,359096907772.985
4617,ISL,2021,25595940169.5879
4618,ISR,2021,488526545878.891
4619,ITA,2021,2155360298998.03
4620,JAM,2021,14657586127.0331
4621,JOR,2021,46296100140.8451
4622,JPN,2021,5005536736792.29
4623,KAZ,2021,197112255360.612
4624,KEN,2021,109703658904.994
4625,KGZ,2021,9249133946.26531
4626,KHM,2021,26961061151.7337
4627,KIR,2021,227610079.145208
4628,KOR,2021,1818432106880.04
4629,KWT,2021,137384258875.558
4630,LAO,2021,18827148528.9934
4631,LBN,2021,23131941556.7843
4632,LKA,2021,88548049121.4972
4633,LSO,2021,2348771013.21241
4634,LUX,2021,85584105993.8746
4635,MAC,2021,30969334705.0515
4636,MAR,2021,141817797083.468
4637,MDA,2021,13692230147.0588
4638,MDV,2021,5254366310.44801
4639,MEX,2021,1312557512901.28
4640,MLT,2021,18087205251.3605
4641,MMR,2021,66262813093.4824
4642,MNG,2021,15286441737.6686
4643,MUS,2021,11484357947.9086
4644,MWI,2021,12602334121.6286
4645,MYS,2021,373832428055.449
4646,NAM,2021,12446290854.8973
4647,NER,2021,14915002435.9913
4648,NLD,2021,1029678338329.44
4649,NOR,2021,490293364377.183
4650,NPL,2021,36924841428.7182
4651,NRU,2021,145536615.893046
4652,NZL,2021,255551704625.831
4653,OMN,2021,88191977373.212
4654,PAK,2021,348516647445.148
4655,PAN,2021,67406738100.0
4656,PER,2021,223717799056.526
4657,PHL,2021,394087359844.049
4658,POL,2021,681346136411.701
4659,PRK,2021,
4660,PRT,2021,255534839405.899
4661,PYF,2021,6150640646.38319
4662,QAT,2021,179732009554.846
4663,ROU,2021,285810244501.933
4664,RUS,2021,1836892075547.52
4665,SAU,2021,874156115900.131
4666,SEN,2021,27569136729.9023
4667,SGP,2021,423797100521.555
4668,SLE,2021,4249234704.01866
4669,SRB,2021,63101069561.2193
4670,SSD,2021,
4671,SVK,2021,118576482542.583
4672,SVN,2021,61832201543.8285
4673,SWE,2021,639714956069.468
4674,SWZ,2021,4850842571.59151
4675,SYC,2021,1286687308.25807
4676,SYR,2021,8969512933.38826
4677,TCA,2021,1044778790.0
4678,THA,2021,505568063988.806
4679,TJK,2021,8937805347.13963
4680,TLS,2021,3621958000.0
4681,TTO,2021,24496505940.6673
4682,TUN,2021,46687293140.3377
4683,TUR,2021,819865253669.661
4684,TZA,2021,70655628147.8986
4685,UKR,2021,199765859570.935
4686,URY,2021,61412268248.9461
4687,USA,2021,23315080560000.0
4688,UZB,2021,69600614987.3509
4689,VEN,2021,
4690,VNM,2021,366137569122.215
4691,ZAF,2021,420117812463.841
4692,ABW,2022,3544707788.05664
4693,ALB,2022,18916378860.5488
4694,ARE,2022,507063968273.313
4695,ARG,2022,631133384439.944
4696,ARM,2022,19513474648.2429
4697,ATG,2022,1867733333.33333
4698,AUS,2022,1692956646855.7
4699,AUT,2022,470941926750.741
4700,BEL,2022,583435595579.963
4701,BFA,2022,18820064797.8379
4702,BGR,2022,90346169914.9349
4703,BHR,2022,44383297872.3404
4704,BHS,2022,12897400000.0
4705,BLR,2022,72793457588.4367
4706,BLZ,2022,2830507575.6841
4707,BMU,2022,7546000000.0
4708,BOL,2022,44008282877.9606
4709,BRA,2022,1920095779022.73
4710,BRB,2022,5699950000.0
4711,CAF,2022,2382618615.01694
4712,CHE,2022,818426550206.45
4713,CHL,2022,301024724911.923
4714,CHN,2022,17963171479205.3
4715,CIV,2022,70018715016.8293
4716,COD,2022,64718641221.216
4717,COL,2022,343622114560.409
4718,CPV,2022,2226862134.08787
4719,CRI,2022,69243626028.6696
4720,CUB,2022,633442300000.0
4721,CYM,2022,6844827379.30952
4722,CYP,2022,29250524418.0855
4723,CZE,2022,290527550627.221
4724,DEU,2022,4082469490797.68
4725,DJI,2022,3515108859.95465
4726,DMA,2022,607440740.740741
4727,DNK,2022,400167196948.707
4728,DOM,2022,113537368176.13
4729,ECU,2022,115049476000.0
4730,EGY,2022,476747720364.742
4731,ESP,2022,1417800466262.65
4732,EST,2022,38100812958.5196
4733,FIN,2022,282896251391.052
4734,FJI,2022,4979979546.0123
4735,FRA,2022,2779092236505.85
4736,GAB,2022,21071739224.8918
4737,GBR,2022,3089072722400.14
4738,GEO,2022,24780791063.7131
4739,GHA,2022,73766052451.5256
4740,GIN,2022,20999229260.4955
4741,GMB,2022,2187194563.48605
4742,GNB,2022,1633559092.08861
4743,GRC,2022,217581324512.059
4744,GRL,2022,
4745,GTM,2022,95003330315.8754
4746,GUM,2022,
4747,HKG,2022,359838583490.063
4748,HND,2022,31717699764.3621
4749,HTI,2022,20253551884.6055
4750,HUN,2022,177337436677.365
4751,IDN,2022,1319100220407.72
4752,IND,2022,3416645826052.87
4753,IRL,2022,533140011838.276
4754,IRN,2022,413493207349.265
4755,ISL,2022,28064529851.3098
4756,ISR,2022,525002447652.773
4757,ITA,2022,2049737165407.98
4758,JAM,2022,17097760723.9201
4759,JOR,2022,48653381780.6397
4760,JPN,2022,4232173916086.67
4761,KAZ,2022,225496328925.494
4762,KEN,2022,113420008178.793
4763,KGZ,2022,11543966558.842
4764,KHM,2022,29504829319.3169
4765,KIR,2022,223353014.294593
4766,KOR,2022,1673916469026.56
4767,KWT,2022,175363265306.122
4768,LAO,2022,15468785203.7532
4769,LBN,2022,
4770,LKA,2022,74403578363.4355
4771,LSO,2022,2236502124.16956
4772,LUX,2022,81641807865.7591
4773,MAC,2022,24042287326.5729
4774,MAR,2022,130912558829.84
4775,MDA,2022,14508333280.4233
4776,MDV,2022,6170638746.965
4777,MEX,2022,1465854089286.47
4778,MLT,2022,18125564514.2664
4779,MMR,2022,62263466263.7375
4780,MNG,2022,17146471626.3963
4781,MUS,2022,12948726653.811
4782,MWI,2022,13164667626.9363
4783,MYS,2022,407027451714.616
4784,NAM,2022,12914932655.685
4785,NER,2022,15342278919.4009
4786,NLD,2022,1009398719033.08
4787,NOR,2022,579422449510.271
4788,NPL,2022,40828247303.5337
4789,NRU,2022,151647846.128953
4790,NZL,2022,248101705541.399
4791,OMN,2022,114667360208.062
4792,PAK,2022,374697366359.244
4793,PAN,2022,76522511800.0
4794,PER,2022,242631573320.79
4795,PHL,2022,404284326110.463
4796,POL,2022,688125010520.52
4797,PRK,2022,
4798,PRT,2022,255196660987.427
4799,PYF,2022,5814661208.90544
4800,QAT,2022,236258302839.653
4801,ROU,2022,300691354864.855
4802,RUS,2022,2240422427458.58
4803,SAU,2022,1108571517285.38
4804,SEN,2022,27684264748.2324
4805,SGP,2022,466788426791.966
4806,SLE,2022,4094563859.43556
4807,SRB,2022,63563401043.5044
4808,SSD,2022,
4809,SVK,2022,115461711688.965
4810,SVN,2022,60063475466.3446
4811,SWE,2022,591188594776.551
4812,SWZ,2022,4790922065.6101
4813,SYC,2022,1588438144.37685
4814,SYR,2022,
4815,TCA,2022,1138808881.1
4816,THA,2022,495423343049.622
4817,TJK,2022,10492123387.7931
4818,TLS,2022,3204753000.0
4819,TTO,2022,30053575132.142
4820,TUN,2022,46303552449.3542
4821,TUR,2022,907118435952.688
4822,TZA,2022,75732311666.039
4823,UKR,2022,160502737251.047
4824,URY,2022,71177146197.4951
4825,USA,2022,25439700000000.0
4826,UZB,2022,80391853887.4049
4827,VEN,2022,
4828,VNM,2022,408802378904.838
4829,ZAF,2022,405270850099.387
